gametype,SOTA,horizon,num_iterations,average_time,number_of_beliefs,leader_value_b0,follower_value_b0,density,gap
stackelberg,True,7,5,1.9149479866027832,8,0.37,1.0,0.1,0.63
stackelberg,True,7,6,1.9149479866027832,8,0.37,1.0,0.1,0.63
stackelberg,True,7,7,1.9149479866027832,8,0.37,1.0,0.1,0.63
stackelberg,True,7,8,1.9149479866027832,8,0.37,1.0,0.1,0.63
stackelberg,True,7,9,1.9149479866027832,8,0.37,1.0,0.1,0.63
stackelberg,True,7,10,1.9149479866027832,8,0.37,1.0,0.1,0.63
stackelberg,True,8,1,2.1311299800872803,9,0.37,1.0,0.1,0.63
stackelberg,True,8,2,2.1311299800872803,9,0.37,1.0,0.1,0.63
stackelberg,True,8,3,2.1311299800872803,9,0.37,1.0,0.1,0.63
stackelberg,True,8,4,2.1311299800872803,9,0.37,1.0,0.1,0.63
stackelberg,True,8,5,2.1311299800872803,9,0.37,1.0,0.1,0.63
stackelberg,True,8,6,2.1311299800872803,9,0.37,1.0,0.1,0.63
stackelberg,True,8,7,2.1311299800872803,9,0.37,1.0,0.1,0.63
stackelberg,True,8,8,2.1311299800872803,9,0.37,1.0,0.1,0.63
stackelberg,True,8,9,2.1311299800872803,9,0.37,1.0,0.1,0.63
stackelberg,True,8,10,2.1311299800872803,9,0.37,1.0,0.1,0.63
stackelberg,True,9,1,2.382341146469116,10,0.37,1.0,0.1,0.63
stackelberg,True,9,2,2.382341146469116,10,0.37,1.0,0.1,0.63
stackelberg,True,9,3,2.382341146469116,10,0.37,1.0,0.1,0.63
stackelberg,True,9,4,2.382341146469116,10,0.37,1.0,0.1,0.63
stackelberg,True,9,5,2.382341146469116,10,0.37,1.0,0.1,0.63
stackelberg,True,9,6,2.382341146469116,10,0.37,1.0,0.1,0.63
stackelberg,True,9,7,2.382341146469116,10,0.37,1.0,0.1,0.63
stackelberg,True,9,8,2.382341146469116,10,0.37,1.0,0.1,0.63
stackelberg,True,9,9,2.382341146469116,10,0.37,1.0,0.1,0.63
stackelberg,True,9,10,2.382341146469116,10,0.37,1.0,0.1,0.63
stackelberg,True,10,1,2.6041910648345947,11,0.37,1.0,0.1,0.63
stackelberg,True,10,2,2.6041910648345947,11,0.37,1.0,0.1,0.63
stackelberg,True,10,3,2.6041910648345947,11,0.37,1.0,0.1,0.63
stackelberg,True,10,4,2.6041910648345947,11,0.37,1.0,0.1,0.63
stackelberg,True,10,5,2.6041910648345947,11,0.37,1.0,0.1,0.63
stackelberg,True,10,6,2.6041910648345947,11,0.37,1.0,0.1,0.63
stackelberg,True,10,7,2.6041910648345947,11,0.37,1.0,0.1,0.63
stackelberg,True,10,8,2.6041910648345947,11,0.37,1.0,0.1,0.63
stackelberg,True,10,9,2.6041910648345947,11,0.37,1.0,0.1,0.63
stackelberg,True,10,10,2.6041910648345947,11,0.37,1.0,0.1,0.63
stackelberg,False,1,1,0.730583906173706,2,0.37,1.0,0.1,0.63
stackelberg,False,1,2,0.730583906173706,2,0.37,1.0,0.1,0.63
stackelberg,False,1,3,0.730583906173706,2,0.37,1.0,0.1,0.63
stackelberg,False,1,4,0.730583906173706,2,0.37,1.0,0.1,0.63
stackelberg,False,1,5,0.730583906173706,2,0.37,1.0,0.1,0.63
stackelberg,False,1,6,0.730583906173706,2,0.37,1.0,0.1,0.63
stackelberg,False,1,7,0.730583906173706,2,0.37,1.0,0.1,0.63
stackelberg,False,1,8,0.730583906173706,2,0.37,1.0,0.1,0.63
stackelberg,False,1,9,0.730583906173706,2,0.37,1.0,0.1,0.63
stackelberg,False,1,10,0.730583906173706,2,0.37,1.0,0.1,0.63
stackelberg,False,2,1,1.050321102142334,3,0.37,1.0,0.1,0.63
stackelberg,False,2,2,1.050321102142334,3,0.37,1.0,0.1,0.63
stackelberg,False,2,3,1.050321102142334,3,0.37,1.0,0.1,0.63
stackelberg,False,2,4,1.050321102142334,3,0.37,1.0,0.1,0.63
stackelberg,False,2,5,1.050321102142334,3,0.37,1.0,0.1,0.63
stackelberg,False,2,6,1.050321102142334,3,0.37,1.0,0.1,0.63
stackelberg,False,2,7,1.050321102142334,3,0.37,1.0,0.1,0.63
stackelberg,False,2,8,1.050321102142334,3,0.37,1.0,0.1,0.63
stackelberg,False,2,9,1.050321102142334,3,0.37,1.0,0.1,0.63
stackelberg,False,2,10,1.050321102142334,3,0.37,1.0,0.1,0.63
stackelberg,False,3,1,1.378631830215454,4,0.37,1.0,0.1,0.63
stackelberg,False,3,2,1.378631830215454,4,0.37,1.0,0.1,0.63
stackelberg,False,3,3,1.378631830215454,4,0.37,1.0,0.1,0.63
stackelberg,False,3,4,1.378631830215454,4,0.37,1.0,0.1,0.63
stackelberg,False,3,5,1.378631830215454,4,0.37,1.0,0.1,0.63
stackelberg,False,3,6,1.378631830215454,4,0.37,1.0,0.1,0.63
stackelberg,False,3,7,1.378631830215454,4,0.37,1.0,0.1,0.63
stackelberg,False,3,8,1.378631830215454,4,0.37,1.0,0.1,0.63
stackelberg,False,3,9,1.378631830215454,4,0.37,1.0,0.1,0.63
stackelberg,False,3,10,1.378631830215454,4,0.37,1.0,0.1,0.63
stackelberg,False,4,1,1.7092890739440918,5,0.37,1.0,0.1,0.63
stackelberg,False,4,2,1.7092890739440918,5,0.37,1.0,0.1,0.63
stackelberg,False,4,3,1.7092890739440918,5,0.37,1.0,0.1,0.63
stackelberg,False,4,4,1.7092890739440918,5,0.37,1.0,0.1,0.63
stackelberg,False,4,5,1.7092890739440918,5,0.37,1.0,0.1,0.63
stackelberg,False,4,6,1.7092890739440918,5,0.37,1.0,0.1,0.63
stackelberg,False,4,7,1.7092890739440918,5,0.37,1.0,0.1,0.63
stackelberg,False,4,8,1.7092890739440918,5,0.37,1.0,0.1,0.63
stackelberg,False,4,9,1.7092890739440918,5,0.37,1.0,0.1,0.63
stackelberg,False,4,10,1.7092890739440918,5,0.37,1.0,0.1,0.63
stackelberg,False,5,1,2.0450809001922607,6,0.37,1.0,0.1,0.63
stackelberg,False,5,2,2.0450809001922607,6,0.37,1.0,0.1,0.63
stackelberg,False,5,3,2.0450809001922607,6,0.37,1.0,0.1,0.63
stackelberg,False,5,4,2.0450809001922607,6,0.37,1.0,0.1,0.63
stackelberg,False,5,5,2.0450809001922607,6,0.37,1.0,0.1,0.63
stackelberg,False,5,6,2.0450809001922607,6,0.37,1.0,0.1,0.63
stackelberg,False,5,7,2.0450809001922607,6,0.37,1.0,0.1,0.63
stackelberg,False,5,8,2.0450809001922607,6,0.37,1.0,0.1,0.63
stackelberg,False,5,9,2.0450809001922607,6,0.37,1.0,0.1,0.63
stackelberg,False,5,10,2.0450809001922607,6,0.37,1.0,0.1,0.63
stackelberg,False,6,1,2.3918979167938232,7,0.37,1.0,0.1,0.63
stackelberg,False,6,2,2.3918979167938232,7,0.37,1.0,0.1,0.63
stackelberg,False,6,3,2.3918979167938232,7,0.37,1.0,0.1,0.63
stackelberg,False,6,4,2.3918979167938232,7,0.37,1.0,0.1,0.63
stackelberg,False,6,5,2.3918979167938232,7,0.37,1.0,0.1,0.63
stackelberg,False,6,6,2.3918979167938232,7,0.37,1.0,0.1,0.63
stackelberg,False,6,7,2.3918979167938232,7,0.37,1.0,0.1,0.63
stackelberg,False,6,8,2.3918979167938232,7,0.37,1.0,0.1,0.63
